appid,windows,mac,linux
373970,1,1,1
373990,1,1,1
374010,1,0,0
374030,1,1,0
374040,1,0,0
374050,1,1,1
374060,1,0,0
374080,1,0,0
374120,1,0,0
374150,1,1,1
374170,1,0,0
374240,1,1,1
374280,1,0,0
374320,1,0,0
374380,1,0,0
374410,1,1,1
374420,1,1,0
374450,1,1,1
374460,1,1,1
374510,1,0,1
374520,1,0,0
374620,1,1,0
374630,1,0,0
374640,1,1,0
374670,1,0,0
374830,1,1,1
374900,1,1,1
374940,1,1,0
374950,1,1,1
374960,1,1,0
374990,1,1,1
375000,1,0,0
375010,1,1,1
375020,1,0,0
375030,1,0,0
375040,1,0,0
375090,1,0,0
375120,1,0,0
375130,1,1,1
375170,1,1,1
375180,1,1,1
375190,1,0,0
375200,1,1,1
375210,1,0,0
375220,1,0,1
375230,1,0,0
375250,1,0,0
375290,1,0,0
375310,1,0,0
375320,1,1,1
375330,1,0,1
375430,1,0,0
375440,1,1,1
375450,1,0,0
375460,1,1,1
375480,1,0,1
375500,1,1,0
375510,1,0,0
375520,1,0,1
375530,1,0,0
375550,1,1,1
375570,1,0,0
375580,1,0,0
375600,1,1,1
375620,1,1,1
375680,1,1,0
375750,1,1,1
375760,1,0,0
375770,1,1,1
375790,1,1,1
375820,1,1,1
375840,1,1,0
375850,1,0,0
375870,1,0,0
375900,1,0,0
375910,1,0,0
375930,1,0,0
375950,1,1,1
376110,1,1,0
376120,1,1,0
376130,1,1,1
376140,1,0,0
376150,1,0,0
376160,1,0,0
376210,1,0,0
376240,1,1,1
376250,1,1,1
376300,1,0,0
376310,1,0,0
376350,1,0,0
376410,1,0,0
376450,1,0,0
376480,1,0,0
376490,1,0,0
376520,1,1,1
376560,1,0,0
376680,1,0,0
376730,1,1,1
376750,1,0,1
376760,1,1,1
376770,1,1,1
376780,1,0,0
376790,1,0,0
376870,1,1,0
376880,1,0,1
376920,1,1,1
377060,1,0,0
377070,1,1,1
377080,1,1,1
377100,1,1,0
377120,1,0,0
377140,1,1,1
377160,1,0,0
377190,1,0,0
377200,1,0,0
377250,1,0,0
377260,1,1,1
377280,1,1,1
377290,1,0,0
377310,1,1,1
377320,1,1,1
377330,1,0,0
377360,1,1,0
377430,1,1,1
377450,1,1,0
377460,1,1,1
377470,1,0,0
377480,1,0,0
377500,1,1,0
377520,1,0,0
377530,1,0,0
377550,1,0,0
377570,1,1,1
377600,1,0,0
377660,1,1,0
377670,1,0,0
377680,1,0,1
377690,1,1,1
377710,1,0,0
377720,1,0,0
377760,1,1,1
377840,1,0,0
377860,1,0,0
377870,1,0,0
377880,1,0,0
377890,1,1,1
377900,1,1,1
377940,1,1,1
377970,1,1,0
377980,1,0,0
378030,1,1,1
378070,1,1,1
378080,1,1,1
378090,1,1,1
378100,1,1,0
378110,1,0,0
378240,1,0,0
378260,1,0,0
378270,1,0,0
378300,1,0,0
378350,1,0,0
378360,1,0,0
378370,1,0,0
378390,1,0,0
378420,1,1,0
378450,1,0,0
378480,1,1,1
378510,1,1,0
378530,1,1,1
378540,1,0,0
378570,1,0,0
378580,1,0,0
378610,1,1,1
378630,1,0,0
378660,1,1,1
378700,1,1,0
378720,1,0,0
378750,1,0,0
378770,1,0,0
378790,1,0,0
378800,1,1,0
378810,1,1,1
378830,1,0,0
378850,1,1,0
378860,1,0,0
378930,1,0,0
379210,1,1,1
379260,1,1,0
379290,1,0,0
379320,1,0,0
379340,1,0,0
379380,1,0,0
379390,1,0,0
379420,1,0,1
379430,1,0,0
379520,1,0,0
379530,1,1,0
379600,1,0,0
379610,1,1,1
379640,1,0,0
379720,1,0,0
379760,1,1,0
379870,1,0,0
379960,1,0,0
379980,1,1,0
379990,1,0,0
380000,1,1,0
380020,1,0,0
380100,1,1,0
380120,1,0,0
380140,1,0,1
380150,1,1,0
380210,1,0,0
380220,1,0,0
380360,1,1,0
380540,1,0,0
380550,1,0,0
380560,1,0,0
380580,1,0,0
380600,1,1,1
380660,1,1,1
380670,1,0,0
380690,1,0,0
380700,1,1,0
380750,1,1,1
380790,1,0,0
380810,1,1,1
380840,1,1,1
380860,1,1,0
380920,1,0,0
380950,1,0,0
380990,1,0,0
381000,1,0,0
381010,1,1,1
381020,1,1,1
381050,1,1,0
381100,1,0,0
381120,1,1,1
381130,1,0,1
381140,1,0,0
381170,1,1,1
381180,1,0,0
381210,1,0,0
381220,1,0,0
381250,1,1,1
381260,1,1,1
381310,1,0,0
381320,1,0,0
381340,1,1,0
381550,1,0,0
381560,1,1,0
381590,1,1,0
381610,1,1,0
381640,1,0,0
381750,1,1,1
381780,1,1,0
381800,1,1,0
381850,1,1,0
381870,1,0,0
381880,1,1,1
381890,1,1,1
381900,1,1,1
381910,1,0,0
381940,1,0,0
382000,1,0,0
382050,1,1,0
382070,1,0,0
382080,1,0,0
382090,1,1,0
382110,1,0,0
382120,1,1,1
382130,1,1,1
382140,1,1,1
382160,1,0,0
382180,1,0,0
382250,1,0,0
382260,1,0,0
382270,1,1,1
382300,1,1,1
382310,1,0,0
382320,1,0,0
382330,1,0,0
382350,1,1,0
382360,1,0,0
382380,1,0,0
382420,1,0,0
382480,1,1,1
382490,1,1,0
382570,1,0,0
382880,1,1,1
382890,1,0,0
382900,1,0,0
382920,1,1,0
383010,1,0,0
383020,1,0,0
383080,1,0,0
383100,1,0,0
383120,1,0,0
383150,1,0,1
383180,1,0,1
383190,1,0,0
383230,1,1,1
383240,1,1,1
383270,1,1,1
383330,1,0,0
383460,1,1,1
383520,1,0,0
383530,1,0,0
383540,1,1,1
383560,1,0,0
383580,1,0,0
383590,1,1,0
383620,1,1,0
383630,1,0,0
383670,1,1,1
383690,1,1,1
383700,1,0,0
383710,1,0,0
383720,1,0,1
383750,1,0,0
383780,1,0,1
383790,1,1,1
383800,1,0,0
383810,1,0,0
383840,1,1,1
383870,1,1,1
383930,1,1,1
383950,1,0,0
383960,1,0,0
383980,1,0,0
384000,1,1,1
384010,1,0,0
384030,1,0,0
384040,1,1,1
384080,1,1,0
384090,1,0,0
384100,1,1,1
384110,1,0,0
384120,1,0,0
384180,1,0,0
384190,1,0,0
384200,1,1,0
384210,1,0,0
384230,1,1,0
384250,1,0,0
384280,1,1,1
384300,1,0,0
384310,1,1,0
384320,1,0,0
384330,1,1,1
384360,1,0,0
384480,1,0,0
384490,1,1,0
384500,1,0,0
384550,1,0,0
384570,1,0,0
384590,1,1,1
384630,1,1,0
384660,1,0,0
384680,1,1,1
384690,1,0,0
384700,1,0,0
384740,1,0,1
384750,1,0,0
384840,1,0,0
384880,1,0,0
384890,1,0,0
384900,1,0,0
384910,1,0,0
384920,1,0,0
384940,1,1,1
384950,1,1,1
384960,1,1,1
384970,1,0,0
384980,1,1,1
384990,1,1,1
385030,1,1,1
385060,1,1,1
385070,1,0,0
385080,1,0,0
385100,1,0,0
385130,1,0,0
385150,1,1,1
385220,1,0,0
385230,1,0,0
385240,1,0,0
385250,1,1,1
385260,1,0,0
385270,1,1,1
385310,1,1,1
385330,1,0,0
385350,1,1,0
385360,1,0,0
385370,1,1,1
385380,1,1,1
385390,1,0,0
385400,1,0,0
385410,1,0,0
385440,1,1,0
385490,1,1,0
385530,1,1,1
385560,1,1,0
385580,1,0,0
385590,1,0,0
385600,1,0,0
385630,1,1,1
385690,1,0,0
385700,1,1,1
385710,1,1,1
385730,1,0,0
385760,1,0,0
385770,1,1,1
385800,1,0,0
385810,1,1,0
385830,1,0,0
385840,1,0,0
385850,1,0,0
385860,1,0,0
385900,1,0,0
385940,1,1,0
385950,1,1,0
385960,1,1,0
386050,1,0,0
386070,1,1,1
386080,1,1,1
386090,1,0,0
386100,1,0,0
386140,1,0,0
386160,1,0,1
386180,1,0,0
386200,1,0,0
386260,1,0,0
386280,1,1,1
386290,1,1,0
386330,1,1,1
386340,1,1,1
386360,1,0,0
386390,1,1,0
386400,1,0,0
386420,1,1,1
386480,1,1,1
386490,1,0,0
386510,1,1,0
386520,1,1,1
386540,1,0,0
386560,1,1,1
386590,1,0,0
386600,1,1,0
386620,1,1,1
386630,1,0,0
386640,1,0,0
386650,1,1,1
386690,1,0,0
386700,1,0,0
386710,1,1,1
386740,1,1,1
386750,1,0,0
386770,1,0,0
386840,1,0,0
386870,1,1,0
386880,1,0,0
386900,1,1,1
386930,1,1,0
386940,1,1,1
386960,1,1,1
386970,1,0,0
386990,1,1,1
387010,1,1,0
387060,1,1,0
387070,1,0,0
387090,1,1,1
387100,1,1,1
387110,1,1,1
387130,1,0,0
387240,1,0,1
387270,1,0,0
387280,1,0,0
387290,1,0,0
387340,1,0,0
387370,1,1,1
387400,1,0,0
387430,1,0,0
387450,1,0,0
387840,1,0,0
387850,1,1,0
387860,1,1,1
387870,1,1,1
387880,1,0,0
387890,1,0,0
387930,1,0,0
387970,1,1,1
387990,1,0,0
388010,1,0,0
388050,1,1,1
388060,1,1,1
388090,1,0,0
388120,1,1,1
388140,1,0,0
388160,1,0,0
388210,1,1,1
388260,1,0,0
388270,1,0,0
388300,1,0,0
388320,1,1,0
388340,1,0,0
388360,1,0,0
388370,1,1,1
388390,1,0,1
388410,1,0,0
388420,1,1,1
388430,1,0,0
388440,1,1,1
388450,1,1,0
388490,1,1,1
388500,1,0,0
388540,1,1,1
388550,1,1,1
388600,1,0,0
388620,1,1,0
388660,1,1,0
388680,1,1,1
388720,1,0,0
388730,1,1,0
388750,1,0,0
388800,1,0,0
388830,1,0,0
388840,1,0,0
388880,1,1,1
388900,1,0,0
388910,1,0,0
388960,1,1,1
388970,1,0,0
389010,1,1,1
389050,1,0,0
389140,1,1,1
389160,1,1,0
389170,1,1,1
389190,1,1,0
389220,1,0,0
389230,1,1,0
389250,1,0,0
389260,1,0,0
389270,1,0,0
389310,1,1,1
389330,1,0,0
389400,1,0,0
389430,1,0,0
389460,1,1,1
389470,1,0,0
389510,1,1,1
389530,1,0,0
389570,1,1,0
389650,1,1,1
389680,1,0,0
389690,1,0,0
389700,1,0,0
389730,1,0,0
389740,1,1,0
389840,1,1,0
389850,1,1,1
389870,1,0,0
389900,1,0,0
389940,1,0,0
389970,1,1,1
389980,1,0,0
390030,1,0,0
390040,1,0,0
390090,1,0,0
390100,1,0,0
390200,1,1,1
390210,1,1,1
390220,1,0,0
390290,1,1,0
390310,1,0,0
390330,1,1,1
390340,1,0,0
390460,1,0,0
390510,1,0,0
390520,1,1,0
390540,1,0,0
390560,1,1,1
390570,1,1,1
390610,1,1,1
390620,1,1,1
390660,1,0,0
390670,1,0,0
390680,1,1,1
390710,1,0,0
390720,1,0,0
390730,1,0,0
390870,1,1,1
390880,1,0,0
390890,1,0,0
390910,1,1,1
390920,1,0,0
390930,1,0,0
390940,1,0,0
390970,1,0,1
391000,1,0,0
391030,1,0,0
391040,1,1,0
391070,1,0,0
391100,1,0,0
391120,1,0,0
391140,1,0,0
391160,1,1,0
391170,1,0,1
391180,1,0,0
391190,1,1,1
391210,1,1,0
391220,1,1,1
391250,1,1,1
391260,1,0,0
391270,1,0,0
391280,1,1,0
391290,1,0,0
391300,1,0,0
391310,1,0,0
391340,1,0,0
391380,1,0,0
391390,1,0,0
391400,1,0,0
391410,1,0,0
391420,1,0,0
391440,1,0,0
391460,1,0,0
391490,1,1,1
391510,1,1,0
391520,1,0,0
391540,1,1,1
391550,1,0,0
391560,1,0,0
391580,1,1,0
391590,1,1,0
391600,1,1,1
391630,1,0,0
391640,1,0,0
391650,1,0,0
391660,1,0,0
391720,1,1,1
391730,1,1,1
391740,1,0,0
391780,1,0,1
391820,1,1,1
391910,1,0,0
391960,1,0,0
392000,1,0,0
392020,1,1,1
392030,1,0,0
392040,1,0,0
392070,1,0,0
392080,1,0,0
392100,1,1,1
392110,1,1,0
392120,1,1,1
392160,1,0,0
392190,1,0,0
392260,1,1,0
392280,1,0,0
392290,1,1,1
392330,1,0,0
392370,1,1,1
392410,1,1,0
392450,1,0,0
392470,1,0,0
392580,1,0,0
392600,1,1,1
392610,1,1,0
392620,1,1,0
392680,1,0,0
392690,1,0,0
392720,1,1,0
392730,1,0,0
392780,1,0,0
392820,1,1,1
392890,1,0,0
392920,1,0,0
392930,1,0,0
392940,1,0,0
392950,1,1,0
392970,1,1,0
393080,1,0,0
393150,1,1,1
393170,1,0,1
393190,1,1,0
393200,1,0,0
393220,1,0,0
393240,1,0,0
393290,1,0,0
393350,1,1,0
393380,1,0,0
393390,1,0,0
393410,1,0,0
393420,1,1,0
393430,1,1,1
393460,1,1,1
393520,1,1,1
393530,1,1,0
393540,1,0,0
393550,1,1,1
393600,1,0,0
393610,1,1,1
393660,1,0,0
393750,1,0,0
393770,1,0,0
393790,1,0,0
393820,1,0,0
393860,1,1,0
393920,1,1,1
393930,1,1,0
393950,1,0,0
393980,1,1,0
394010,1,0,0
394030,1,0,0
394120,1,0,0
394130,1,0,0
394140,1,0,0
394160,1,0,0
394220,1,1,0
394230,1,0,0
394260,1,0,0
394270,1,1,0
394280,1,1,1
394290,1,0,0
394310,1,1,1
394360,1,1,1
394390,1,0,0
394430,1,1,1
394450,1,0,0
394480,1,1,0
394490,1,0,0
394510,1,0,0
394540,1,0,0
394550,1,0,0
394600,1,0,0
394680,1,1,0
394690,1,0,0
394700,1,1,0
394720,1,0,0
394760,1,1,0
394770,1,1,1
394840,1,0,0
394850,1,1,1
394870,1,0,0
394950,1,1,0
394970,1,1,1
394990,1,1,1
395100,1,0,0
395140,1,1,0
395160,1,1,1
395170,1,0,0
395190,1,1,0
395200,1,0,0
395250,1,0,0
395270,1,0,0
395300,1,1,1
395350,1,1,0
395380,1,0,0
395400,1,0,0
395420,1,1,1
395470,1,0,0
395480,1,1,1
395500,1,0,0
395520,1,1,0
395550,1,1,0
395560,1,0,0
395570,1,1,1
395580,1,1,1
395600,1,1,1
395620,1,1,1
395850,1,1,1
395860,1,1,0
395880,1,0,0
395900,1,0,0
395910,1,0,0
395920,1,1,0
395930,1,1,0
395940,1,0,0
395960,1,0,0
396010,1,0,0
396030,1,1,1
396060,1,0,0
396090,1,0,0
396230,1,1,1
396260,1,0,0
396280,1,0,0
396310,1,1,1
396320,1,1,0
396350,1,1,1
396360,1,0,1
396480,1,1,1
396530,1,0,0
396560,1,0,0
396590,1,0,0
396610,1,1,0
396640,1,0,0
396650,1,1,1
396660,1,1,1
396680,1,1,1
396710,1,1,0
396730,1,0,0
396750,1,1,1
396790,1,1,0
396800,1,1,1
396820,1,0,0
396850,1,0,0
396860,1,1,1
396870,1,0,0
396890,1,0,1
396900,1,0,0
396930,1,1,0
397020,1,1,1
397040,1,0,0
397060,1,1,1
397090,1,0,0
397100,1,0,0
397160,1,0,0
397180,1,0,0
397190,1,0,0
397200,1,1,0
397210,1,0,0
397240,1,1,1
397270,1,1,1
397310,1,0,0
397320,1,0,0
397330,1,0,0
397340,1,1,0
397350,1,0,0
397360,1,0,0
397390,1,1,1
397400,1,1,1
397430,1,1,0
397440,1,0,0
397460,1,1,1
397500,1,0,0
397570,1,1,1
397580,1,0,0
397600,1,0,0
397640,1,0,0
397660,1,0,0
397690,1,0,0
397700,1,0,0
397720,1,0,0
397730,1,1,1
397740,1,0,0
397750,1,0,0
397760,1,1,1
397770,1,0,0
397780,1,1,1
397800,1,0,0
397810,1,0,0
397820,1,0,0
397830,1,0,0
397840,1,0,0
397850,1,0,0
397860,1,1,1
397870,1,1,0
397900,1,1,0
397940,1,0,0
397950,1,1,1
397960,1,0,0
397970,1,0,0
397980,1,0,0
397990,1,0,0
398000,1,0,0
398020,1,0,0
398030,1,0,0
398070,1,0,0
398100,1,1,1
398110,1,0,0
398120,1,0,1
398140,1,0,0
398150,1,1,1
398170,1,0,0
398180,1,0,0
398250,1,0,0
398260,1,0,0
398450,1,0,0
398460,1,0,0
398480,1,0,1
398530,1,1,0
398620,1,0,0
398640,1,0,0
398670,1,0,0
398680,1,0,0
398710,1,1,1
398810,1,0,0
398830,1,1,1
398840,1,1,0
398850,1,1,1
398890,1,1,1
398900,1,1,1
398920,1,0,0
398930,1,0,0
398940,1,1,0
398960,1,0,0
398980,1,1,1
399000,1,0,1
399040,1,0,0
399070,1,1,1
399090,1,0,1
399100,1,0,0
399120,1,0,0
399130,1,0,0
399140,1,0,0
399180,1,0,0
399230,1,0,0
399240,1,0,0
399260,1,0,0
399420,1,0,0
399430,1,1,1
399520,1,0,0
399530,1,1,0
399600,1,0,0
399640,1,1,1
399670,1,1,1
399780,1,1,1
399790,1,0,0
399810,1,0,0
399820,1,1,1
399880,1,0,0
399890,1,1,1
399900,1,0,1
399910,1,1,0
399920,1,0,0
400020,1,1,1
400030,1,1,1
400080,1,1,0
400110,1,1,1
400130,1,1,1
400160,1,1,0
400170,1,0,0
400180,1,1,1
400200,1,0,0
400220,1,0,0
400230,1,0,0
400240,1,1,1
400250,1,1,1
400280,1,1,1
400350,1,1,0
400360,1,0,0
400370,1,0,0
400380,1,1,0
400410,1,0,0
400450,1,1,1
400470,1,0,0
400500,1,1,1
400510,1,1,1
400570,1,0,0
400580,1,1,1
400630,1,0,0
400660,1,1,0
400710,1,0,0
400740,1,0,0
400790,1,0,0
400800,1,0,0
400880,1,1,1
400910,1,0,0
400940,1,0,0
401090,1,1,0
401120,1,1,1
401170,1,0,0
401190,1,1,1
401200,1,1,1
401210,1,0,0
401250,1,0,0
401280,1,1,1
401290,1,0,0
401330,1,1,0
401360,1,1,1
401420,1,0,0
401510,1,1,1
401550,1,0,0
401560,1,1,1
401680,1,0,1
401690,1,1,1
401710,1,1,1
401800,1,1,0
401810,1,1,1
401820,1,0,0
401840,1,0,0
401890,1,0,0
401910,1,0,0
401970,1,0,0
402020,1,0,0
402030,1,0,0
402040,1,1,0
402060,1,1,0
402120,1,1,0
402130,1,0,0
402150,1,0,0
402160,1,1,0
402170,1,0,0
402180,1,1,1
402190,1,0,0
402210,1,1,0
402220,1,0,0
402260,1,1,0
402300,1,0,0
402310,1,1,1
402330,1,1,1
402340,1,0,0
402390,1,1,1
402430,1,1,1
402530,1,1,1
402560,1,1,0
402570,1,0,0
402620,1,1,1
402670,1,0,1
402710,1,0,0
402750,1,1,1
402800,1,0,0
402840,1,1,0
402850,1,1,1
402880,1,0,0
402890,1,0,0
402910,1,0,0
402940,1,1,1
402970,1,0,0
402980,1,1,1
403010,1,0,0
403030,1,0,0
403070,1,0,0
403090,1,0,0
403100,1,0,0
403120,1,0,0
403180,1,0,0
403190,1,1,0
403200,1,0,0
403230,1,0,0
403270,1,0,0
403290,1,1,0
403300,1,1,1
403390,1,0,0
403400,1,0,0
403410,1,0,0
403430,1,0,0
403440,1,0,0
403460,1,1,1
403510,1,1,1
403560,1,0,0
403570,1,0,0
403590,1,0,0
403640,1,0,0
403660,1,0,0
403670,1,0,0
403680,1,0,0
403700,1,0,0
403740,1,0,0
403780,1,1,1
403830,1,0,0
403850,1,1,1
403860,1,1,1
403880,1,0,0
403900,1,0,0
403940,1,0,0
403950,1,1,1
403970,1,1,1
403980,1,1,0
404030,1,1,1
404040,1,0,0
404050,1,1,0
404070,1,1,0
404080,1,1,1
404100,1,0,1
404150,1,1,0
404170,1,1,1
404180,1,1,1
404200,1,0,0
404270,1,0,0
404390,1,0,0
404400,1,1,0
404410,1,1,1
404420,1,1,0
404460,1,0,0
404480,1,1,1
404510,1,1,0
404530,1,0,1
404540,1,0,0
404550,1,1,1
404580,1,1,0
404590,1,1,1
404620,1,0,0
404630,1,1,1
404640,1,1,1
404660,1,0,0
404680,1,0,0
404690,1,0,0
404700,1,0,1
404750,1,1,1
404770,1,0,0
404790,1,1,1
404820,1,0,0
404850,1,0,0
404860,1,0,0
404890,1,0,1
404960,1,0,1
405000,1,1,0
405010,1,1,1
405070,1,0,0
405180,1,0,0
405190,1,0,0
405240,1,1,1
405290,1,1,1
405310,1,1,0
405340,1,1,0
405370,1,1,1
405440,1,0,0
405480,1,0,0
405500,1,0,0
405530,1,1,1
405540,1,1,0
405550,1,0,0
405610,1,1,1
405640,1,1,1
405650,1,1,1
405670,1,1,0
405710,1,0,0
405720,1,0,0
405760,1,0,0
405780,1,0,0
405810,1,0,0
405820,1,1,1
405830,1,1,1
405900,1,0,0
405950,1,1,0
405970,1,1,0
405980,1,0,0
406080,1,1,1
406090,1,0,0
406110,1,1,0
406120,1,1,1
406130,1,0,0
406150,1,1,1
406170,1,0,0
406220,1,1,1
406280,1,0,0
406290,1,1,0
406300,1,0,0
406310,1,1,1
406350,1,0,0
406400,1,0,0
406410,1,0,0
406550,1,1,1
406650,1,1,1
406670,1,0,0
406690,1,0,0
406720,1,0,0
406730,1,1,0
406760,1,1,1
406780,1,1,0
406850,1,1,1
406860,1,0,0
406870,1,1,1
406920,1,0,0
406930,1,0,0
406940,1,1,0
406970,1,1,0
407000,1,1,1
407020,1,1,1
407050,1,0,0
407060,1,0,0
407100,1,1,1
407110,1,0,0
407120,1,1,0
407150,1,0,0
407190,1,0,0
407230,1,0,0
407290,1,0,0
407300,1,1,1
407310,1,0,0
407320,1,0,0
407330,1,1,1
407340,1,1,1
407380,1,0,0
407420,1,1,1
407560,1,0,0
407600,1,0,0
407620,1,0,0
407630,1,1,1
407680,1,1,0
407690,1,1,0
407700,1,0,0
407710,1,0,0
407720,1,0,0
407780,1,0,0
407810,1,0,0
407830,1,0,0
407840,1,0,0
407880,1,1,1
407900,1,0,0
407940,1,0,0
407980,1,0,1
408000,1,1,0
408030,1,0,1
408110,1,0,0
408170,1,0,0
408240,1,1,1
408250,1,0,0
408280,1,1,1
408340,1,0,0
408400,1,0,0
408410,1,0,0
408440,1,0,0
408520,1,0,0
408640,1,0,0
408650,1,1,1
408740,1,0,0
408750,1,0,0
408760,1,0,0
408770,1,1,1
408860,1,0,0
408880,1,0,0
408900,1,0,0
408930,1,0,0
408960,1,1,1
408990,1,0,0
409000,1,0,0
409040,1,0,0
409070,1,0,0
409090,1,0,0
409100,1,0,0
409130,1,0,0
409160,1,1,0
409170,1,0,0
409280,1,1,1
409290,1,1,0
409320,1,1,0
409340,1,0,0
409360,1,0,0
409370,1,1,1
409380,1,1,1
409390,1,1,1
409410,1,1,0
409420,1,0,0
409440,1,1,1
409450,1,1,1
409460,1,1,0
409490,1,0,0
409510,1,0,0
409520,1,1,0
409560,1,1,0
409580,1,0,0
409590,1,0,0
409600,1,0,0
409610,1,0,0
409630,1,1,1
409660,1,1,1
409670,1,0,0
409690,1,0,0
409710,1,1,0
409720,1,0,0
409850,1,0,0
409870,1,0,0
409890,1,0,0
409910,1,1,0
409920,1,1,1
410000,1,1,0
410040,1,0,0
410050,1,0,0
410110,1,1,1
410120,1,0,0
410130,1,0,0
410150,1,0,0
410210,1,0,0
410290,1,1,0
410320,1,0,0
410330,1,0,0
410340,1,1,1
410370,1,0,0
410380,1,1,0
410390,1,0,0
410430,1,0,0
410440,1,1,1
410470,1,1,1
410490,1,1,0
410540,1,0,1
410550,1,0,1
410570,1,0,0
410670,1,1,1
410710,1,0,0
410770,1,0,0
410820,1,1,1
410830,1,1,0
410840,1,0,1
410850,1,0,0
410890,1,1,1
410900,1,0,0
410910,1,1,1
410970,1,1,1
410980,1,1,1
410990,1,0,0
411000,1,1,0
411060,1,0,0
411070,1,0,0
411080,1,1,1
411120,1,1,1
411130,1,1,1
411300,1,0,0
411310,1,0,0
411320,1,0,0
411330,1,0,0
411370,1,0,0
411390,1,0,0
411480,1,0,0
411520,1,0,0
411530,1,0,0
411540,1,1,1
411560,1,1,1
411570,1,1,1
411590,1,1,0
411600,1,0,0
411610,1,1,1
411620,1,0,0
411630,1,1,1
411680,1,1,0
411690,1,0,0
411720,1,0,0
411740,1,1,1
411750,1,0,0
411760,1,1,0
411820,1,0,0
411830,1,0,0
411860,1,0,0
411870,1,1,1
411880,1,0,0
411960,1,0,0
411970,1,0,0
411980,1,0,0
412010,1,1,0
412050,1,0,0
412130,1,0,0
412140,1,0,0
412150,1,0,0
412170,1,0,0
412210,1,0,0
412230,1,1,1
412270,1,1,1
412290,1,0,0
412310,1,1,0
412360,1,0,0
412370,1,1,0
412380,1,0,0
412400,1,0,0
412410,1,1,1
412440,1,0,0
412450,1,0,0
412460,1,1,1
412470,1,0,0
412480,1,0,0
412490,1,1,1
412520,1,1,0
412530,1,0,0
412540,1,1,0
412560,1,0,0
412600,1,0,0
412620,1,1,1
412640,1,0,0
412660,1,0,0
412670,1,0,0
412730,1,1,1
412740,1,0,0
412760,1,1,0
412770,1,0,0
412790,1,0,0
412830,1,0,0
412880,1,0,0
412930,1,0,0
412970,1,0,0
413030,1,0,0
413040,1,0,0
413150,1,1,1
413350,1,0,0
413410,1,1,1
413420,1,1,1
413470,1,1,0
413480,1,0,0
413490,1,0,0
413500,1,1,1
413510,1,0,0
413540,1,0,0
413580,1,0,0
413620,1,0,0
413680,1,0,0
413700,1,0,0
413710,1,0,0
413740,1,1,0
413760,1,0,0
413830,1,0,0
413870,1,1,1
414060,1,1,0
414070,1,0,0
414080,1,1,1
414090,1,0,0
414120,1,0,0
414140,1,1,0
414190,1,1,1
414260,1,0,0
414290,1,0,0
414330,1,1,1
414340,1,0,0
414370,1,1,1
414470,1,0,0
414490,1,1,0
414500,1,0,0
414510,1,1,1
414530,1,0,0
414550,1,0,0
414580,1,0,0
414660,1,1,1
414700,1,0,0
414720,1,0,0
414730,1,1,1
414740,1,0,0
414760,1,1,1
414770,1,0,0
414810,1,1,0
414870,1,0,0
414920,1,0,0
414950,1,1,0
415000,1,0,0
415030,1,1,1
415080,1,0,0
415090,1,1,1
415150,1,0,0
415170,1,1,0
415180,1,0,0
415200,1,1,1
415240,1,1,1
415270,1,0,0
415300,1,0,0
415330,1,0,0
415350,1,1,0
415390,1,0,0
415400,1,1,1
415420,1,0,1
415480,1,0,0
415530,1,0,0
415590,1,0,0
415600,1,0,0
415610,1,1,1
415660,1,0,0
415670,1,0,0
415740,1,1,1
415830,1,0,0
415840,1,0,0
415850,1,0,0
415860,1,0,0
415880,1,0,0
415890,1,1,1
415900,1,1,0
415910,1,0,0
415920,1,0,0
415950,1,0,0
415960,1,1,1
415980,1,0,1
415990,1,1,0
416000,1,1,1
416020,1,0,1
416030,1,0,0
416040,1,0,0
416070,1,0,0
416080,1,0,0
416090,1,1,0
416110,1,0,0
416120,1,1,1
416140,1,0,0
416160,1,0,0
416170,1,1,1
416180,1,0,1
416190,1,0,0
416200,1,0,0
416210,1,1,1
416240,1,1,1
416250,1,0,0
416290,1,0,0
416310,1,0,0
416320,1,1,0
416330,1,0,0
416340,1,0,0
416350,1,1,0
416360,1,1,1
416370,1,1,1
416380,1,0,0
416390,1,0,0
416430,1,0,0
416450,1,1,0
416530,1,1,0
416550,1,0,0
416590,1,1,0
416600,1,1,1
416610,1,1,1
416630,1,1,0
416640,1,1,1
416670,1,0,0
416680,1,1,1
416690,1,1,1
416700,1,0,0
416720,1,0,0
416760,1,1,0
416770,1,1,1
416790,1,1,0
416800,1,1,1
416830,1,1,0
416840,1,1,1
416850,1,1,0
416870,1,1,0
417060,1,1,1
417110,1,0,0
417150,1,1,1
417200,1,1,1
417290,1,0,0
417310,1,0,0
417350,1,0,0
417400,1,1,1
417410,1,0,0
417430,1,1,0
417480,1,1,0
417750,1,0,0
417840,1,0,0
417860,1,1,1
417880,1,0,0
417890,1,0,0
417900,1,0,0
417910,1,0,0
417920,1,0,0
417980,1,1,1
417990,1,1,1
418030,1,0,0
418040,1,1,0
418050,1,0,0
418060,1,0,0
418070,1,0,0
418120,1,0,0
418150,1,1,1
418160,1,0,0
418170,1,0,0
418180,1,1,0
418190,1,0,0
418210,1,1,1
418240,1,1,1
418250,1,0,0
418260,1,0,0
418270,1,1,1
418280,1,1,0
418300,1,1,0
418310,1,0,0
418340,1,1,0
418360,1,1,0
418370,1,0,0
418430,1,0,0
418440,1,0,0
418460,1,0,0
418520,1,0,0
